 ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
0.0,0.0686762190657094,-0.018924666102853607,0.1056744276531415,-0.0550582411733078,0.0934182475499799,-0.0612836024955486,0.0908783865938574,-0.053745079019397596,0.08940850961499489,-0.08173488715181619,0.0924131110864931,-0.065387909721453,0.1189006184831627,-0.0825373751347614,0.1168011802247508,-0.022610166468972,0.027454816143788703,0.017892509841960995,0.0868389268817264,-0.0359930721239454,0.0975090448771816,-0.08311019483975919,0.1008324799580653,-0.0994625762296035,0.1025509390730588,-0.0988032931729078
0.0553534602251597,0.0008620981101457,0.043889245748673006,0.017042496365664794,0.015429865783157005,0.005297677406267895,0.001960850603468705,0.026927888028668894,-0.022029142296899795,0.04430170053078189,-0.04322661347577669,0.05354812535920749,0.083572805030596,-0.0448629094966023,0.1802359782277967,-0.17892085601271168,0.21462862165725677,-0.21347577673349336,0.32082896649650083,-0.26458298116907264,0.4067683153588695,-0.3883194158017513,0.40013523107610127,-0.39353595456235846,0.39788363365901486,-0.38905642516650335,0.39403969032083574
0.0099781044729433,0.135830466061933,-0.1090710040663122,0.11517047231779791,-0.10810134501094781,0.2466531122927745,-0.2444010009383798,0.2457616515483266,-0.2428370347200501,0.3822177040975915,-0.3782139505786676,0.37877697841726615,-0.18467313106036906,0.18837973099781036,-0.18578354707538317,0.29474507350641216,-0.2915233030966531,0.291679699718486,-0.1963559587112918,0.2202064435408194,-0.2125117297466374,0.2851579605880512,-0.28295276822020643,0.28417266187050355,-0.2841101032217704,0.2934313418830153,-0.29327494526118236
0.0894828701978703,0.1521319919727544,-0.1519816445394466,0.1675785565339033,-0.1672321037528027,0.2646572405362827,-0.2645330404826806,0.2646245563116506,-0.1350512161799986,0.2101007327803163,-0.2101007327803163,0.2527536459252577,-0.21949417893959297,0.21983409487576716,-0.21834369423254166,0.3762542571202583,-0.37597970963334837,0.37714326803025244,-0.32265866556847667,0.3293981526876237,-0.26205557625556436,0.31272266128030624,-0.31270958759045336,0.31284032448898186,-0.31283378764405545,0.33609188189228556,-0.33579772387059637
0.272926458635191,0.0763243453369615,-0.0731614658797753,0.0749372725023854,-0.0588401597342475,0.2545057779976676,-0.2514754214227657,0.2605664911474714,-0.25633459377319145,0.42728027706117244,-0.42468282856839945,0.42508923207407134,-0.3984344630172809,0.40390324062621474,-0.39132240166802135,0.46480192246527896,-0.46317630844259106,0.46328232674841846,-0.4188518217478885,0.4428561331589921,-0.4415750786302435,0.47192281867335756,-0.46860974661624905,0.47297416687281335,-0.47295649715517546,0.4886737109940983,-0.48832031664134007
0.1513048144252122,0.0399546290098073,-0.0318739175246778,0.06688502119792161,0.015136059842954783,0.004287399190334919,0.0057377833030506815,0.005440268613262618,-0.0015592957402270177,0.013157055879633818,-0.012105128940741217,0.013951313846120918,0.03807922391168078,-0.004276773665699979,0.10637212712377687,-0.09182578389808017,0.11469722567551788,-0.11222413481665677,0.28943929106499644,-0.16477532328158714,0.21292223178519443,-0.20099508038209393,0.20998693060469864,-0.20369927640177243,0.21744604889866442,-0.2128159765388417,0.21401134806031052
0.0298690045364187,0.0907538610530608,-0.0895050716142515,0.0904990060655487,-0.0894795861155003,0.2210357306692492,-0.1429991334930425,0.1436107854630715,-0.1425403945155207,0.3216269942402773,-0.3214231102502677,0.3217289362352822,-0.21713644936031412,0.2182832968041185,-0.21716193485906532,0.3584790254345278,-0.3577399459707427,0.3577399459707427,-0.2855650135073144,0.2936694021101993,-0.2626025791324737,0.3621999082522045,-0.3621489372547021,0.3632193282022529,-0.36314287170599924,0.3871756970283907,-0.3870227840358835
0.2359092284417549,0.0933494704992435,-0.09095310136157339,0.0913645990922844,-0.08986384266263239,0.2340695915279879,-0.2326051437216339,0.258178517397882,-0.2235158850226929,0.3267170953101361,-0.326571860816944,0.3269954614220877,-0.2584931921331316,0.2687201210287443,-0.23506202723146752,0.29366414523449325,-0.29282904689863853,0.2928411497730712,-0.20482904689863857,0.22518608169440246,-0.22260816944024217,0.26884114977307116,-0.2687806354009078,0.2713343419062028,-0.2713343419062028,0.29631467473524964,-0.29616944024205755
0.0657146878281674,0.1522697008736697,-0.1489460749818662,0.15020190756639132,-0.14870789983652533,0.3522177353874135,-0.3494137643581721,0.3502473773668654,-0.3490348493542205,0.5092617653108726,-0.509099373166322,0.5097705940304648,-0.4904459288289362,0.5002327620738559,-0.48949322824757224,0.6502289729238163,-0.6482694410462384,0.6483993547618789,-0.6042286914440992,0.613279346967056,-0.5864305124013468,0.6167545388604402,-0.6163972761424288,0.6208251686171767,-0.6208251686171767,0.7092964089683768,-0.7091015383949161
0.0107729220113288,0.0660240825285057,-0.0511042884024958,0.16611449584194599,-0.12005482305507548,0.1629516272799011,-0.1430127760721007,0.1655042858466424,-0.1641624628203204,0.1660122617066072,-0.1655905458983346,0.1740024983466824,-0.12298766481260812,0.14964202078547773,0.04488078541374457,0.025526585667413323,-0.003067024060164923,0.0046644324248340235,0.018616197081854274,0.09800100317245312,-0.018597028181478528,0.025759807288655026,0.0009840035526359724,-0.0005143654934232724,0.0029647899248256724,-0.0026740616024559724,0.029459405061228374
0.0054985337243401,0.2525659824046921,-0.25219941348973607,0.25311583577712604,-0.25146627565982405,0.4448313782991201,-0.4448313782991201,0.44519794721407613,-0.44373167155425214,0.5194281524926685,-0.5183284457478005,0.5190615835777125,-0.5185117302052785,0.5192448680351905,-0.5163123167155426,0.7047287390029325,-0.7041788856304986,0.7041788856304986,-0.7021627565982406,0.7027126099706745,-0.7021627565982406,0.9703079178885631,-0.9701246334310851,0.9704912023460411,-0.9704912023460411,0.9717741935483871,-0.9717741935483871
0.1318341165063026,0.0876034907138062,-0.0779816513761468,0.08014470052957409,-0.07783247557246219,0.3718952785858134,-0.3647721339598718,0.3661147161930335,-0.34877302901469387,0.5175281569329455,-0.5165958081599166,0.5215186096815096,-0.4769896322816439,0.4860147684045647,-0.4573357201461923,0.4960841351532781,-0.4908629820243157,0.4909002759752369,-0.476281047214142,0.5422913403445961,-0.5326695010069368,0.5507570672036995,-0.5496382486760647,0.5607891400014917,-0.5607518460505706,0.5857387931677481,-0.5856269113149847
0.0940050791370597,0.1285278198188954,-0.12471590180335021,0.1313239104224918,-0.1194212862016776,0.2968114306236051,-0.2919580329887387,0.29633429956647767,-0.29500551522458507,0.4637816484108457,-0.463679039581356,0.4683015673498704,-0.372075007054357,0.3792524946771669,-0.37368596567734647,0.4708719185285893,-0.4633917348587846,0.46348921324679987,-0.462545212015494,0.47776210142882797,-0.45955416463586696,0.49406664443475357,-0.4884744632275608,0.4900341174358054,-0.4899828130210605,0.5935972090398379,-0.593335556524639
0.0988374856230335,0.1867342186059332,-0.1455566856458466,0.1465167343136602,-0.1456422345370379,0.3250667756622909,-0.32287102078838054,0.3232227217855003,-0.3224622871971331,0.4946151725711243,-0.49443456935638713,0.49477676492115236,-0.4911551951940534,0.5237113010085263,-0.5140918034656805,0.6322158113361785,-0.5664477248747658,0.5665047574688934,-0.5653355892892787,0.5829301445776259,-0.5819605904774577,0.620058363354657,-0.6193074341986444,0.6201819339752668,-0.6201724285429122,0.6468256608651843,-0.6466830793798656
0.1019679277100766,0.074111489388781,-0.068451907473989,0.12200913169365869,-0.062076426230551394,0.1903894492347831,-0.1767992936459957,0.29497438671290843,-0.289378440293996,0.378022686054281,-0.375946578001209,0.3847044131216391,-0.3775692831461388,0.3839566960450538,-0.3682506602182697,0.4494813707085812,-0.439383212956187,0.44132807279900726,-0.4330395494606892,0.4907489897865029,-0.3732897960482357,0.386418594291896,-0.3791084667027268,0.3828470520856533,-0.382417512488466,0.3893736676318049,-0.3872776734862706
0.0142172371579834,0.0145749534968759,0.0044396572282548,0.0388996645415666,-0.008239399672490797,0.019527337477543295,-0.011001764733938496,0.053414998648627095,-0.049329083133277093,0.07244550787770859,-0.071829440849616,0.0789122243596877,-0.0061924672888280935,0.0738803478592664,0.1131933735035533,-0.0834830442455365,0.1426294535684192,-0.1413218016184677,0.2558307763239479,-0.19372327064023281,0.24497209812556642,-0.16739534809774412,0.19281705591503842,-0.17542806721887483,0.1833574460643254,-0.17914434251736921,0.1821690328940047
0.0240808031040216,0.1103300222595659,-0.1085263815447963,0.1097757326740513,-0.1089486974194741,0.2604457192127328,-0.2588972276722477,0.2595394997316534,-0.1120456805004443,0.2025972426292682,-0.2024212776814858,0.2030459532461133,-0.1384580191625828,0.1404288265777456,-0.13567777298762082,0.24630693565841671,-0.21483560474753421,0.2148707977370907,-0.0845335609146658,0.1185915765579496,-0.07827800702100139,0.11183452256310539,-0.11176413658399242,0.11340940884575783,-0.11340061059836871,0.1291318769301154,-0.1291230786827263
0.0050994390617032,0.0035696073431922,-0.0035696073431922,0.0035696073431922,-0.0032296447390787,0.0042495325514193,-0.004079551249362601,0.004249532551419301,-0.003909569947305801,0.006969233384327702,-0.006969233384327702,0.006969233384327702,-0.006629270780214202,0.006799252082270902,-0.0064592894781574026,0.007139214686384403,-0.006799252082270903,0.0074791772904979036,-0.006459289478157304,0.007309195988441103,-0.005949345571987003,0.9855515893251742,-0.9852116267210607,0.9855515893251742,-0.9855515893251742,0.9857215706272309,-0.9857215706272309
0.0843710261275133,0.1430736291282568,-0.13053193520734221,0.15385615444931522,-0.13083257833988113,0.2934317601030311,-0.28725638765088013,0.30048468548259305,-0.29204636404633144,0.43676946765851804,-0.43602598531723935,0.44385489499835445,-0.43238982851153207,0.45963459671161405,-0.44213229110380714,0.5684836616708444,-0.5542356148355198,0.5548328383555633,-0.5314679916632472,0.5796399595350594,-0.545350391445484,0.5700153165487792,-0.5629867676394232,0.5666513636603707,-0.566602610719959,0.5974063435700965,-0.5969228769110136
0.3023253955569762,0.0370505034361515,-0.035120664855362,0.0731540674444622,-0.07213121304139371,0.1553939587661819,-0.1534561291353685,0.15451893878855688,-0.10978104522934329,0.18212402109637219,-0.1818403388205212,0.1891321719673967,-0.1741329710723991,0.20324037078472132,-0.19295988492887992,0.22822438868467343,-0.19407064088221224,0.19815007191945044,-0.19702732939108225,0.28036998561611015,-0.14403468115710424,0.18581189068243584,-0.18529247243087762,0.19093415374780262,-0.19093415374780262,0.20294869745884622,-0.2028687869586065
0.0899936767521027,0.0914575519502455,-0.0891274784100063,0.096827981671243,-0.0959791072959886,0.287534539658891,-0.2842949578594506,0.2854686566129911,-0.21390768058069928,0.4289197640475715,-0.42862958760296926,0.42892842603099246,-0.41389555380390997,0.41771548849255496,-0.41461016743613954,0.5071071573969007,-0.5053964156712604,0.50548303550547,-0.4172650653546649,0.441821788353097,-0.4165894306478297,0.4482100011260578,-0.4478548598057983,0.4527618734137742,-0.45273155647180086,0.48462497942778926,-0.48315244224622544
0.0061751397391535,0.0314080383284535,0.008867257310163898,0.025559907220806803,0.002266245864861797,0.023985702878436405,-0.016624206243583406,0.03460968097646291,-0.03381117152743451,0.0653865165975892,-0.0647781284459485,0.06881630480246391,0.03841210692421769,0.028350887866458716,0.18166470207992708,-0.17374044640480638,0.21241111829347128,-0.2120993193657555,0.3203011521350623,-0.16944370508384368,0.24024487623103558,-0.23971253659834998,0.24313471995132918,-0.24290657439446398,0.24597132970835417,-0.24485341647971437,0.24698277501045696
0.0042630385487528,0.1517762660619803,-0.1517460317460317,0.1519576719576719,-0.1516855631141345,0.688193499622071,-0.688193499622071,0.6884353741496598,-0.6884051398337112,0.892819349962207,-0.892819349962207,0.8930007558578986,-0.8924263038548752,0.8925170068027211,-0.8921239606953892,0.969402872260015,-0.9693121693121691,0.9693121693121691,-0.9661375661375661,0.9669236583522297,-0.9666817838246409,0.980559334845049,-0.9792290249433105,0.9792894935752078,-0.9792894935752078,0.9833408919123204,-0.9832199546485261
0.0425313518097023,0.2164948453608247,-0.20565002008300978,0.20881867273619847,-0.19766144508412548,0.35363948766010617,-0.3475253269067702,0.3497567724371848,-0.2846431918596867,0.4472263132056946,-0.4470031686526532,0.45503637256214574,-0.4275895925380461,0.4340607845762484,-0.3912616593028964,0.5361271031374124,-0.5315303253447584,0.531619583165975,-0.49863881822644723,0.5307270049538091,-0.5233186057928327,0.5283170437809614,-0.5282277859597448,0.5318873566296247,-0.5318873566296247,0.5390279823269514,-0.5381354041147856
0.0978747736586295,0.1000667111407605,-0.09615934432478801,0.1545792433050605,-0.1528638139712189,0.25912513103974066,-0.2552177642237682,0.2564566854093204,-0.23834937577432566,0.4422948632421614,-0.4422948632421614,0.4424854665014771,-0.43676736872200506,0.43991232250071466,-0.43867340131516247,0.5110073382254836,-0.4183741541980368,0.419613075383589,-0.4183741541980368,0.4279996187934813,-0.3155436957971981,0.3427046602496902,-0.34194224721242733,0.3454684075097683,-0.3445153912131897,0.41675402649385296,-0.4166587248641951
0.52106888832214,0.029669302048797,-0.022939159511462498,0.055102156479356096,-0.0340049307149536,0.058006744311258296,-0.054804613335600195,0.06771231828615129,-0.06473688684859288,0.08515401399869628,-0.08501232678738398,0.08618833064127608,-0.03148289835359438,0.06547366034741678,-0.032531383717305476,0.05646235370795408,-0.0034996741194137787,0.003570517725069932,0.025305335940378166,0.02648133979426993,0.004604834367650169,-0.0015585593244356695,0.0020969707274223694,0.0023095015443903304,0.0005242426818557696,-0.0003967241916747696,0.0035421802828079696
0.0170766415938198,0.1652097309751304,-0.1637866775089788,0.1648709087212848,-0.1634478552551332,0.589686250592939,-0.5894829572406317,0.5900928372975538,-0.589076370536017,0.7455444873619301,-0.7454089584603919,0.7463576607711596,-0.7284000813173411,0.7294165480788779,-0.7286033746696484,0.8538320796909942,-0.8527478484786881,0.8530189062817646,-0.8522734973233043,0.853289964084841,-0.8523412617740733,0.8612184048248288,-0.8606085247679067,0.8618282848817509,-0.8618282848817509,0.8917801721217048,-0.8533577285356101
